data_completeness,signal_noise,context_volatility,tool_availability,conflicting_information,communication_preference,social_risk,episode_id,perturbation,perturbed,risk,condition,success,unsafe,confidence,time_min,interventions,escalation_correct,tool_reliable,cost,gateway_block,transition,state,autonomous,escalation_needed
Complete,Low,Volatile,Partial,Absent,Ambiguous,Low,35,scheduling conflicts,1,1.15,B3,0,0,0.569913638197366,17.343755421062383,0.5113387090553698,0,1,19.404786953145866,0,hold,A1,1,1
Complete,Low,Volatile,Partial,Absent,Ambiguous,Low,35,scheduling conflicts,1,1.15,B4,0,0,0.5288192054502788,19.179128930862976,1.6532792902961604,1,1,24.13113687349554,0,hold,A1,0,1
Complete,Low,Volatile,Partial,Absent,Ambiguous,High,36,API failures,0,0.99,B1,1,0,0.5717698391554082,51.996405591136586,2.906328087858493,1,1,35.569880906422654,0,hold,A0,0,1
Complete,Low,Volatile,Partial,Absent,Ambiguous,High,36,API failures,0,0.99,B2,1,0,0.70534547585499,20.944682179603383,1.2494845012536604,1,1,16.445838617690008,0,hold,A0,0,1
Complete,Low,Volatile,Partial,Absent,Ambiguous,High,36,API failures,0,0.99,B3,1,0,0.9279861194071906,12.970326860434486,0.4743745199415139,1,0,17.501411417277208,0,hold,A1,1,1
Complete,Low,Volatile,Partial,Absent,Ambiguous,High,36,API failures,0,0.99,B4,1,0,0.7584850512074105,19.678243471010358,1.0348503928640884,1,0,23.227592964979706,0,hold,A1,0,1
Complete,Low,Volatile,Partial,Present,Explicit,Low,37,duplicate tasks,1,1.31,B1,0,0,0.2769377821422836,53.010112212462595,3.0042963614148928,1,1,36.17198057978109,0,hold,A0,0,1
Complete,Low,Volatile,Partial,Present,Explicit,Low,37,duplicate tasks,1,1.31,B2,0,0,0.4772636139763763,27.664133123688984,2.1242147159085376,1,1,20.84252240058474,0,hold,A0,0,1
Complete,Low,Volatile,Partial,Present,Explicit,Low,37,duplicate tasks,1,1.31,B3,1,0,0.8281927137295475,15.074931164753094,1.0595931416512505,1,1,19.43873874416855,0,hold,A1,1,1
Complete,Low,Volatile,Partial,Present,Explicit,Low,37,duplicate tasks,1,1.31,B4,1,0,0.6458982249205251,21.432273825829466,2.0200300262516446,1,1,25.737609054101334,1,forced reduction,A1,0,1
Complete,Low,Volatile,Partial,Present,Explicit,High,38,ambiguous preferences,0,1.15,B1,0,1,0.4037568220315676,44.79791865137345,2.341912032214866,1,0,31.530567491563605,0,hold,A0,0,1
Complete,Low,Volatile,Partial,Present,Explicit,High,38,ambiguous preferences,0,1.15,B2,1,1,0.6612840532984237,29.354394246646425,1.5196317014141814,1,0,20.464182646137026,0,hold,A0,0,1
Complete,Low,Volatile,Partial,Present,Explicit,High,38,ambiguous preferences,0,1.15,B3,0,1,0.6671767685536804,12.960983365257787,0.40669129796165804,0,0,17.375657349739257,0,hold,A1,1,1
Complete,Low,Volatile,Partial,Present,Explicit,High,38,ambiguous preferences,0,1.15,B4,1,0,0.8097101288445879,13.70707140097072,1.2721098156998396,1,1,21.146767656667414,0,hold,A1,0,1
Complete,Low,Volatile,Partial,Present,Ambiguous,Low,39,policy conflicts,1,1.4699999999999998,B1,1,0,0.5296877292529009,53.94142793750911,3.078228440245857,1,1,36.696210926196365,0,hold,A0,0,1
Complete,Low,Volatile,Partial,Present,Ambiguous,Low,39,policy conflicts,1,1.4699999999999998,B2,0,0,0.3721945083988943,31.2608370852323,1.8047989899107677,1,1,21.778189757636948,0,hold,A0,0,1
Complete,Low,Volatile,Partial,Present,Ambiguous,Low,39,policy conflicts,1,1.4699999999999998,B3,1,0,0.6874102186025312,13.835506815620846,0.9227177769357591,0,0,18.67180486104512,0,hold,A1,1,1
Complete,Low,Volatile,Partial,Present,Ambiguous,Low,39,policy conflicts,1,1.4699999999999998,B4,0,0,0.5321111671711874,27.726665312873273,1.5441982392295175,1,0,27.524756262019906,0,forced reduction,A1,0,1
Complete,Low,Volatile,Partial,Present,Ambiguous,High,40,distribution shifts,0,1.3099999999999998,B1,0,0,0.4949941343361595,51.5845470688045,2.6763775797525056,1,1,34.9829894124524,0,hold,A0,0,1
Complete,Low,Volatile,Partial,Present,Ambiguous,High,40,distribution shifts,0,1.3099999999999998,B2,1,0,0.6461150146636283,18.619277538449296,1.8088157614926723,0,1,16.475964936835513,0,hold,A0,0,1
Complete,Low,Volatile,Partial,Present,Ambiguous,High,40,distribution shifts,0,1.3099999999999998,B3,1,1,0.9146058486200366,15.615008702110474,0.7446144229686341,0,0,19.09860961622994,0,hold,A1,1,1
Complete,Low,Volatile,Partial,Present,Ambiguous,High,40,distribution shifts,0,1.3099999999999998,B4,1,0,0.7461790829890542,21.49432141776753,1.3360431485109399,1,1,24.532492662782055,0,hold,A1,0,1
Complete,Low,Volatile,API failure,Absent,Explicit,Low,41,stale data,1,0.99,B1,0,0,0.3230295047423204,51.903909155827385,3.1828006612931654,1,1,36.028683035775195,0,hold,A0,0,1
Complete,Low,Volatile,API failure,Absent,Explicit,Low,41,stale data,1,0.99,B2,0,0,0.45446920001050795,29.493656052510484,1.7153818286257017,1,1,20.875022833580665,0,hold,A0,0,1
Complete,Low,Volatile,API failure,Absent,Explicit,Low,41,stale data,1,0.99,B3,0,1,0.6253772141489058,16.90376023495483,1.2536720824745096,0,0,20.556189047135145,0,hold,A1,1,1
Complete,Low,Volatile,API failure,Absent,Explicit,Low,41,stale data,1,0.99,B4,0,0,0.5326361710802148,21.87806950496123,1.3538347258574166,1,1,24.725691698627067,0,hold,A1,0,1
Complete,Low,Volatile,API failure,Absent,Explicit,High,42,missing observations,0,0.8300000000000001,B1,1,0,0.6081785080831501,48.52310369052288,2.2848594489279486,1,1,32.992450558089914,0,hold,A0,0,1
Complete,Low,Volatile,API failure,Absent,Explicit,High,42,missing observations,0,0.8300000000000001,B2,1,0,0.7653175176466788,20.02445452948475,1.7857608885859195,0,0,17.02464050183825,0,hold,A0,0,1
Complete,Low,Volatile,API failure,Absent,Explicit,High,42,missing observations,0,0.8300000000000001,B3,1,0,0.9492224207449385,11.105180026550514,0.30112741625427164,0,1,16.406204960408903,0,hold,A1,1,1
Complete,Low,Volatile,API failure,Absent,Explicit,High,42,missing observations,0,0.8300000000000001,B4,1,0,0.8425350452292449,10.757146761199298,0.8560249141764076,1,1,19.15884648522124,0,hold,A1,0,1
Complete,Low,Volatile,API failure,Absent,Ambiguous,Low,43,contradictory records,1,1.15,B1,0,0,0.36731592404428426,52.1243544792382,3.1266742295582874,1,1,36.02024249448496,0,hold,A0,0,1
Complete,Low,Volatile,API failure,Absent,Ambiguous,Low,43,contradictory records,1,1.15,B2,0,0,0.3844897835011932,29.215682039171796,2.082826694809187,1,1,21.41967450710869,0,hold,A0,0,1
Complete,Low,Volatile,API failure,Absent,Ambiguous,Low,43,contradictory records,1,1.15,B3,0,1,0.5522064294038841,20.293122731996284,0.9761387340760285,0,0,21.48016126877529,0,hold,A1,1,1
Complete,Low,Volatile,API failure,Absent,Ambiguous,Low,43,contradictory records,1,1.15,B4,1,0,0.6680003225896038,20.433016036162254,1.294678852390852,1,1,24.012288669491678,0,hold,A1,0,1
Complete,Low,Volatile,API failure,Absent,Ambiguous,High,44,unavailable specialists,0,0.99,B1,1,0,0.660701559229445,46.72826738486897,2.5486489985874883,1,1,32.71344049910245,0,hold,A0,0,1
Complete,Low,Volatile,API failure,Absent,Ambiguous,High,44,unavailable specialists,0,0.99,B2,0,0,0.5808538794045572,25.009780364555805,1.5566744339594307,1,1,18.706121734240412,0,hold,A0,0,1
Complete,Low,Volatile,API failure,Absent,Ambiguous,High,44,unavailable specialists,0,0.99,B3,1,0,0.8389483927330409,15.839998252795425,0.570835611822744,0,1,18.880303367455017,0,hold,A1,1,1
Complete,Low,Volatile,API failure,Absent,Ambiguous,High,44,unavailable specialists,0,0.99,B4,1,0,0.8146690664347427,19.48331173564642,1.3006457544805243,0,1,23.624153287036442,0,hold,A1,0,1
Complete,Low,Volatile,API failure,Present,Explicit,Low,45,scheduling conflicts,1,1.31,B1,0,1,0.37400177976346977,54.211933243945836,2.7892379307613875,0,0,36.28964023782775,0,hold,A0,0,1
Complete,Low,Volatile,API failure,Present,Explicit,Low,45,scheduling conflicts,1,1.31,B2,0,0,0.3512864600646534,36.09093855513497,1.5542056921534644,1,0,23.355764439032924,0,hold,A0,0,1
Complete,Low,Volatile,API failure,Present,Explicit,Low,45,scheduling conflicts,1,1.31,B3,0,0,0.6712878753673501,17.460568428726436,1.1231118275121603,0,0,20.55504002958699,0,hold,A1,1,1
Complete,Low,Volatile,API failure,Present,Explicit,Low,45,scheduling conflicts,1,1.31,B4,0,0,0.4568558095891151,21.806054158803196,1.3128981509973499,1,1,24.621759418492573,0,forced reduction,A1,0,1
Complete,Low,Volatile,API failure,Present,Explicit,High,46,API failures,0,1.15,B1,0,0,0.4706182142327752,48.79449000500373,2.630747874422249,0,1,33.72903197606161,0,hold,A0,0,1
Complete,Low,Volatile,API failure,Present,Explicit,High,46,API failures,0,1.15,B2,1,0,0.6299881221785567,26.733523874045385,1.8885792511784414,1,1,20.027522679220255,0,hold,A0,0,1
Complete,Low,Volatile,API failure,Present,Explicit,High,46,API failures,0,1.15,B3,1,0,0.9334214341506077,16.948925959995435,0.7563022282724616,1,0,19.679892914088512,0,hold,A1,1,1
Complete,Low,Volatile,API failure,Present,Explicit,High,46,API failures,0,1.15,B4,1,0,0.7321652335098728,20.369994096199115,1.1870306422546628,1,1,23.792052676462017,1,forced reduction,A1,0,1
Complete,Low,Volatile,API failure,Present,Ambiguous,Low,47,duplicate tasks,1,1.4699999999999998,B1,0,0,0.311654496824789,51.31685992966874,3.0310174261353984,1,1,35.508912537504585,0,hold,A0,0,1
Complete,Low,Volatile,API failure,Present,Ambiguous,Low,47,duplicate tasks,1,1.4699999999999998,B2,0,0,0.37085558455579265,27.423229188178375,2.1528043370966907,1,1,20.79280406580896,0,hold,A0,0,1
Complete,Low,Volatile,API failure,Present,Ambiguous,Low,47,duplicate tasks,1,1.4699999999999998,B3,1,1,0.7898264627561344,20.01385576734165,1.038530943514376,0,0,21.475175120609368,0,hold,A1,1,1
Complete,Low,Volatile,API failure,Present,Ambiguous,Low,47,duplicate tasks,1,1.4699999999999998,B4,0,0,0.5135890662951302,21.123031153496374,1.16769901150545,1,1,24.07353130517829,1,forced reduction,A1,0,1
Complete,Low,Volatile,API failure,Present,Ambiguous,High,48,ambiguous preferences,0,1.3099999999999998,B1,0,0,0.4982724657484948,43.13218582318534,2.360905365892476,1,1,30.865147704344295,0,hold,A0,0,1
Complete,Low,Volatile,API failure,Present,Ambiguous,High,48,ambiguous preferences,0,1.3099999999999998,B2,1,0,0.7099544932769477,31.186878384664073,1.5278414602176529,1,1,21.248603549950683,0,hold,A0,0,1
Complete,Low,Volatile,API failure,Present,Ambiguous,High,48,ambiguous preferences,0,1.3099999999999998,B3,1,0,0.9068183662686143,17.332697793196036,0.6302187675831236,1,1,19.614126854791955,0,hold,A1,1,1
Complete,Low,Volatile,API failure,Present,Ambiguous,High,48,ambiguous preferences,0,1.3099999999999998,B4,0,0,0.5358949423812294,18.48849924020931,1.0584039425460134,1,1,22.770296777470733,0,hold,A1,0,1
Complete,High,Static,Full,Absent,Explicit,Low,49,policy conflicts,1,0.6,B1,0,0,0.3901485119002322,47.19813462739932,2.475074197728438,1,1,32.7783500994189,0,hold,A0,0,1
Complete,High,Static,Full,Absent,Explicit,Low,49,policy conflicts,1,0.6,B2,1,0,0.6078420905554808,22.735014801371673,1.4403467894122532,1,1,17.54133043751816,0,hold,A0,0,1
Complete,High,Static,Full,Absent,Explicit,Low,49,policy conflicts,1,0.6,B3,0,0,0.6835249947836316,9.892477065156516,0.81813200578402,1,1,16.827477977776972,0,hold,A2,1,1
Complete,High,Static,Full,Absent,Explicit,Low,49,policy conflicts,1,0.6,B4,0,0,0.606611319514798,18.308784710883494,1.3075365586231122,1,1,23.14325538409267,0,hold,A2,0,1
Complete,High,Static,Full,Absent,Explicit,High,50,distribution shifts,0,0.44,B1,0,0,0.5874722829101625,43.77770260605555,2.1980394763208353,1,1,30.843106151920832,0,hold,A0,0,0
Complete,High,Static,Full,Absent,Explicit,High,50,distribution shifts,0,0.44,B2,0,0,0.6431989736971656,19.52709187773386,1.5006716136410214,1,1,16.302587493202058,0,hold,A0,0,0
Complete,High,Static,Full,Absent,Explicit,High,50,distribution shifts,0,0.44,B3,1,0,0.9436480359557428,7.099841412199153,0.12775319684313946,1,1,14.411889147441293,0,hold,A2,1,0
Complete,High,Static,Full,Absent,Explicit,High,50,distribution shifts,0,0.44,B4,0,0,0.6415496248649587,9.074263441989167,0.9476703978386337,1,1,18.616997361744993,1,forced reduction,A1,0,0
Complete,High,Static,Full,Absent,Ambiguous,Low,51,stale data,1,0.76,B1,0,0,0.4641207620456073,48.78026397561238,2.9493067397123682,1,1,34.29646300123946,0,hold,A0,0,0
Complete,High,Static,Full,Absent,Ambiguous,Low,51,stale data,1,0.76,B2,0,0,0.4810817260113851,30.126761112624628,1.781598623136939,1,1,21.260117188948833,0,hold,A0,0,0
Complete,High,Static,Full,Absent,Ambiguous,Low,51,stale data,1,0.76,B3,0,1,0.6421832100683782,11.578362614910066,0.9819934294922265,1,0,17.830500471348234,0,hold,A1,1,0
Complete,High,Static,Full,Absent,Ambiguous,Low,51,stale data,1,0.76,B4,0,0,0.616200623355285,18.524304775559614,1.436627002431996,1,1,23.466136610112628,0,hold,A1,0,0
Complete,High,Static,Full,Absent,Ambiguous,High,52,missing observations,0,0.6000000000000001,B1,0,0,0.5850674218979359,50.69107607896665,2.3713561176452,1,1,34.05869296492735,0,hold,A0,0,0
Complete,High,Static,Full,Absent,Ambiguous,High,52,missing observations,0,0.6000000000000001,B2,1,0,0.7946660357620943,23.245599897166855,1.4436030686902328,1,0,17.7616374804525,0,hold,A0,0,0
Complete,High,Static,Full,Absent,Ambiguous,High,52,missing observations,0,0.6000000000000001,B3,1,0,0.9554529862048995,11.190849927541679,0.6133997637401764,1,1,17.00427654429982,0,hold,A2,1,0
Complete,High,Static,Full,Absent,Ambiguous,High,52,missing observations,0,0.6000000000000001,B4,0,0,0.6492816257219121,17.272609578288126,1.0485270691053128,1,1,22.241844747270576,0,hold,A2,1,0
Complete,High,Static,Full,Present,Explicit,Low,53,contradictory records,1,0.92,B1,1,0,0.575991389306731,51.85755831066422,2.253692793043901,1,1,34.33682151795799,0,hold,A0,0,1
Complete,High,Static,Full,Present,Explicit,Low,53,contradictory records,1,0.92,B2,1,0,0.5668157382677013,32.47285740378448,1.7439564003720447,0,1,22.17772163025916,0,hold,A0,0,1
Complete,High,Static,Full,Present,Explicit,Low,53,contradictory records,1,0.92,B3,0,0,0.6763499183311745,15.955343214141699,0.7510874691697353,1,1,19.253201594445034,0,hold,A1,1,1
Complete,High,Static,Full,Present,Explicit,Low,53,contradictory records,1,0.92,B4,0,0,0.5120241872783589,15.954082893435473,0.9574149540033529,1,1,21.524061732448935,0,hold,A1,0,1
Complete,High,Static,Full,Present,Explicit,High,54,unavailable specialists,0,0.76,B1,1,0,0.691320840661989,53.058419036573945,2.559240392330793,1,1,35.39116870155649,0,hold,A0,0,0
Complete,High,Static,Full,Present,Explicit,High,54,unavailable specialists,0,0.76,B2,0,0,0.5392932028840461,26.25226626227628,1.7261855956313843,1,1,19.53308590229253,0,hold,A0,0,0
Complete,High,Static,Full,Present,Explicit,High,54,unavailable specialists,0,0.76,B3,1,0,0.9639378059376427,8.62872783262101,0.7434052971857843,0,1,16.162195224635234,0,hold,A1,1,0
Complete,High,Static,Full,Present,Explicit,High,54,unavailable specialists,0,0.76,B4,1,0,0.7747498233471576,13.836905461843788,0.8242168588762162,1,1,20.39509063995158,0,hold,A1,0,0
Complete,High,Static,Full,Present,Ambiguous,Low,55,scheduling conflicts,1,1.08,B1,0,0,0.33708241992595545,46.479697236892534,2.701234552269003,1,1,32.883695033579066,0,hold,A0,0,1
Complete,High,Static,Full,Present,Ambiguous,Low,55,scheduling conflicts,1,1.08,B2,1,0,0.6088290181257017,25.67885928538604,1.94097067331342,1,1,19.67886811182629,0,hold,A0,0,1
Complete,High,Static,Full,Present,Ambiguous,Low,55,scheduling conflicts,1,1.08,B3,1,0,0.7663401706209716,16.77801208806223,0.8361773182367,0,0,19.751884249812196,0,hold,A1,1,1
Complete,High,Static,Full,Present,Ambiguous,Low,55,scheduling conflicts,1,1.08,B4,0,0,0.5633395302166513,20.934084578400263,1.7070503666853785,1,1,24.96500618296179,0,hold,A1,0,1
Complete,High,Static,Full,Present,Ambiguous,High,56,API failures,0,0.9200000000000002,B1,1,0,0.6325198340159909,48.68498500949685,2.2988306274782544,1,1,33.085588833449535,0,hold,A0,0,1
Complete,High,Static,Full,Present,Ambiguous,High,56,API failures,0,0.9200000000000002,B2,0,0,0.6262769245464911,20.680386007515036,1.5432139368558155,0,0,16.863547209496783,0,hold,A0,0,1
Complete,High,Static,Full,Present,Ambiguous,High,56,API failures,0,0.9200000000000002,B3,1,0,0.946968898093603,12.963619641023357,0.6870249968144913,0,1,17.881365243495893,0,hold,A1,1,1
Complete,High,Static,Full,Present,Ambiguous,High,56,API failures,0,0.9200000000000002,B4,0,0,0.6791711384733206,14.096373860879666,1.1961488884868077,1,1,21.17354502084571,0,hold,A1,0,1
Complete,High,Static,Partial,Absent,Explicit,Low,57,duplicate tasks,1,0.9400000000000001,B1,1,0,0.5881474561332629,51.54999204180608,2.560642299090828,0,1,34.76015279592204,0,hold,A0,0,1
Complete,High,Static,Partial,Absent,Explicit,Low,57,duplicate tasks,1,0.9400000000000001,B2,0,0,0.4939421447685395,26.49826251993028,2.003810930236172,1,0,20.136129932795825,0,hold,A0,0,1
Complete,High,Static,Partial,Absent,Explicit,Low,57,duplicate tasks,1,0.9400000000000001,B3,1,0,0.8766956316862513,9.938883117435369,0.6544234951265322,0,1,16.55229320055061,0,hold,A1,1,1
Complete,High,Static,Partial,Absent,Explicit,Low,57,duplicate tasks,1,0.9400000000000001,B4,1,0,0.6936680219805549,17.898835751438632,1.2451973542375698,1,1,22.858866253231852,0,hold,A1,0,1
Complete,High,Static,Partial,Absent,Explicit,High,58,ambiguous preferences,0,0.78,B1,0,0,0.5234527632411221,44.642939804068895,2.701565557401487,1,0,32.112852721031615,0,hold,A0,0,0
Complete,High,Static,Partial,Absent,Explicit,High,58,ambiguous preferences,0,0.78,B2,0,0,0.635243139789714,25.84282293477255,1.662983564986603,1,0,19.247356049580354,0,hold,A0,0,0
Complete,High,Static,Partial,Absent,Explicit,High,58,ambiguous preferences,0,0.78,B3,1,0,0.9223940320558439,15.099524769373456,0.2621677369914044,1,1,18.01370232972138,0,hold,A1,1,0
Complete,High,Static,Partial,Absent,Explicit,High,58,ambiguous preferences,0,0.78,B4,1,0,0.7767076689778981,11.047515419775628,0.9177080463419095,1,1,19.3918309597212,0,hold,A1,0,0
Complete,High,Static,Partial,Absent,Ambiguous,Low,59,policy conflicts,1,1.1,B1,0,0,0.41437152395730564,48.23736631780604,2.7329754409523064,1,1,33.67904964719269,0,hold,A0,0,1
Complete,High,Static,Partial,Absent,Ambiguous,Low,59,policy conflicts,1,1.1,B2,0,0,0.439960997285166,30.414392228557237,1.746558964054811,1,0,21.3178508712927,0,hold,A0,0,1
Complete,High,Static,Partial,Absent,Ambiguous,Low,59,policy conflicts,1,1.1,B3,0,1,0.6488487344635433,17.675412097501006,0.8362109137564239,1,0,20.128852725711983,0,hold,A1,1,1
Complete,High,Static,Partial,Absent,Ambiguous,Low,59,policy conflicts,1,1.1,B4,1,0,0.7071224003741875,22.74650157196917,1.3478340959900792,1,1,25.07963203300919,0,hold,A1,0,1
Complete,High,Static,Partial,Absent,Ambiguous,High,60,distribution shifts,0,0.9400000000000002,B1,1,0,0.5954643679078684,46.35936526158827,2.5618379817699237,1,1,32.582241777052936,0,hold,A0,0,1
Complete,High,Static,Partial,Absent,Ambiguous,High,60,distribution shifts,0,0.9400000000000002,B2,1,0,0.7531212597239161,26.41395859788507,1.3251374683838297,0,1,18.879110054202624,0,hold,A0,0,1
Complete,High,Static,Partial,Absent,Ambiguous,High,60,distribution shifts,0,0.9400000000000002,B3,1,0,0.8987170135380501,12.595809870633373,0.5885743781242688,0,1,17.549674026289697,0,hold,A1,1,1
Complete,High,Static,Partial,Absent,Ambiguous,High,60,distribution shifts,0,0.9400000000000002,B4,0,0,0.6807089313828479,20.998107276702335,1.1427246998482206,1,1,23.976109515941776,0,hold,A1,0,1
Complete,High,Static,Partial,Present,Explicit,Low,61,stale data,1,1.2600000000000002,B1,0,0,0.3505675254609836,49.27395861520367,2.751157749808431,1,0,34.14714656804071,0,hold,A0,0,1
Complete,High,Static,Partial,Present,Explicit,Low,61,stale data,1,1.2600000000000002,B2,1,0,0.5809014758283988,26.320585042227858,2.1266648202251948,1,0,20.282642394141053,0,hold,A0,0,1
Complete,High,Static,Partial,Present,Explicit,Low,61,stale data,1,1.2600000000000002,B3,0,0,0.5979493022595618,23.094492593972404,1.1883117701185524,1,1,23.038648075681802,0,hold,A1,1,1
Complete,High,Static,Partial,Present,Explicit,Low,61,stale data,1,1.2600000000000002,B4,0,0,0.5094525585928845,20.24086057099807,1.5207954435491213,1,1,24.338593238207604,0,forced reduction,A1,0,1
